PersonID,Skills
095c5de1-2c1e-4734-a6f8-bbaf97f794a3,"['C++', 'Data Science', 'R', 'CSS']"
4a7f68f8-9238-413e-bf6a-7db82f66df1a,"['Java', 'SQL', 'HTML', 'Python']"
1dd03c4b-5c34-4426-8248-261d60ae510f,"['C++', 'Python', 'SQL', 'JavaScript']"
b275341b-9ff5-442e-81f3-5b65d6ff2b89,"['HTML', 'SQL', 'C++', 'Machine Learning']"
31075683-41a5-4415-93dd-a918043151ad,"['Python', 'Machine Learning', 'JavaScript', 'SQL', 'Java']"
ab7be7ee-5e66-4ac8-93b1-f52563b3ceb4,"['Data Science', 'Java', 'CSS']"
559b5fbb-a68f-4c03-9957-1174d1463335,"['C++', 'Java']"
6c691cd2-ed2d-44fe-88fd-37db934b6b38,"['HTML', 'JavaScript', 'Machine Learning']"
7c81ea8f-4b9e-430c-8a67-362bcd459a3e,"['R', 'HTML']"
48bd37dd-2334-4ba3-bce0-6548fd0f5774,"['Java', 'SQL', 'JavaScript', 'C++']"
79319767-443f-4768-9111-7e55272fe20c,"['Machine Learning', 'Data Science', 'C++']"
29452c79-775e-4d2d-bf75-c6340779f7c5,"['SQL', 'Data Science', 'JavaScript', 'Python']"
0f2373d2-900d-4755-b8e8-57bdf7ddf868,"['JavaScript', 'SQL', 'Data Science', 'HTML']"
c906f6c2-e66c-4971-b6a8-9be9a75f53c7,['C++']
b2aa8d94-80e4-427b-9a3a-1da7b52ece0d,"['CSS', 'R', 'JavaScript', 'Python', 'HTML']"
3d1924c0-f216-4f1c-af25-d5163f741bfe,"['C++', 'Java', 'Python']"
9c272a0d-8dfd-49cb-921e-8f809af98935,"['Java', 'SQL', 'Data Science']"
6e9007f6-24ef-41ad-b6b1-0163f7193fe1,"['C++', 'R', 'Machine Learning', 'Python']"
851a8eb9-c53f-4a6d-bfb9-451d604afce1,"['R', 'Java']"
241d216a-dd6e-4cda-b41a-0add6afe7df3,"['CSS', 'C++']"
56653481-23ef-40d8-b1b1-7d76eb9bff6e,"['HTML', 'R']"
c3c4039b-a791-4a6c-a631-bc255ac8ac53,"['C++', 'CSS', 'SQL', 'Java']"
9fd50a12-8af9-4d1f-aa2d-913ad646f560,"['Machine Learning', 'HTML', 'CSS', 'Data Science', 'Python']"
2eb45882-2eb5-4586-81aa-6491d4dc794c,"['Machine Learning', 'CSS', 'Java', 'Data Science']"
c5ede11e-0edf-44d9-93d1-63d633da7d61,"['C++', 'HTML', 'SQL']"
44665645-91aa-451d-9c69-49665dec87ef,"['Python', 'C++', 'CSS', 'JavaScript', 'HTML']"
3d467f39-41d2-4ad7-9f59-ebf746576350,"['HTML', 'Data Science', 'CSS', 'Python', 'R']"
9ec49e89-11c4-413f-affd-c6e599c3819a,"['Java', 'HTML', 'R', 'C++']"
f0ccd260-b710-4df3-b737-b7c06b18ecdb,['C++']
4fe820a6-a7f5-43a7-b4e7-4ca46347bb46,"['JavaScript', 'SQL']"
782feec2-a2d1-4bb9-8ecf-a8da3c9f90d7,"['JavaScript', 'HTML']"
f6acd660-8d2a-43db-8bc5-1798d9b87742,['CSS']
806f714d-6683-48a5-80a6-65045fb3e920,"['Java', 'R', 'HTML', 'SQL', 'C++']"
eb30ef88-4bba-4321-80a4-1f38346eb91d,"['Machine Learning', 'Data Science', 'SQL', 'Python', 'C++']"
e806ee94-acd1-40c4-b818-407b16b470fa,"['Data Science', 'SQL']"
fdff6b0b-8a81-43e4-a26a-52a73589466d,['Data Science']
b207e6da-1659-464d-8586-74347b6fcb0e,"['Python', 'Java']"
6658190b-9b46-4660-b011-ef54fc403b22,['R']
eeb32f6e-1aaa-46ac-a479-6c354aa10fe2,"['Machine Learning', 'JavaScript']"
2d60869f-9ef6-4f45-aee1-afa70fb7c3a7,"['CSS', 'Data Science']"
80cd7347-abc6-45ae-b49a-9b45ccbdff25,"['C++', 'CSS', 'R']"
6165e73b-261f-4ecd-9bae-73582b6ecae8,"['Data Science', 'HTML']"
4fac489b-c48a-47c6-bb2e-78b53e97df4c,"['HTML', 'SQL', 'Python', 'CSS']"
c30559e6-9f8e-4d9d-b6de-37cbf84a89e9,"['CSS', 'SQL', 'HTML', 'Java']"
be531be1-97c6-44a5-9eab-f3c3be6658dd,"['Data Science', 'C++', 'Python', 'HTML', 'R']"
a75cc0cf-ce8b-4bd2-b5f4-f486b1c06259,"['JavaScript', 'Data Science']"
7236a9ca-e298-4024-98b9-fb9e7c099e6f,"['SQL', 'Machine Learning', 'JavaScript']"
17715b86-c0cb-4806-a682-141b349fc01f,"['Java', 'SQL', 'JavaScript', 'Data Science']"
4afb6ba2-a6ca-4ce5-8afa-a7deee315983,"['CSS', 'HTML', 'Java', 'JavaScript']"
c5b0e18a-9f93-4c92-aa7d-b63cd34fd2e9,"['JavaScript', 'C++']"
9ecaae3a-0800-4535-a045-a7530eb5640d,"['HTML', 'R']"
ef20c117-3107-4ece-a159-13767ba7d1e7,"['JavaScript', 'Python']"
32b98f12-a41c-4f68-9d25-f8a72bd0bc55,"['Python', 'Java', 'Data Science', 'Machine Learning', 'SQL']"
a74336f7-f983-4715-9591-c3b1c7dc59ab,['C++']
75276623-27dc-480f-9ec0-fa50cb787cbd,['JavaScript']
ceec0add-9565-4b2a-b9bb-3245f1073d93,"['SQL', 'C++', 'CSS']"
0d00e914-50f1-4131-917b-8846994c3f4a,"['SQL', 'CSS']"
34790326-4676-4d60-9394-b02c777680b8,"['R', 'Machine Learning', 'Python', 'Data Science']"
815aa445-4915-402b-864e-dd296fd11ed0,"['HTML', 'C++', 'SQL']"
af94b400-0578-4251-8cc6-db12a2331f7a,"['HTML', 'CSS', 'Machine Learning', 'Java', 'Data Science']"
86b989b0-4936-43a3-81af-87013ae6d4a6,"['C++', 'JavaScript', 'Data Science']"
e13f9985-5df0-4175-9bf0-38a30e88edc2,['CSS']
0ef87518-7404-44f4-8218-850e6df9ed59,"['JavaScript', 'Data Science']"
eeb01169-64a0-49e3-9bc4-a9c0360b2a7a,"['SQL', 'R']"
090e27eb-1859-4967-9c9d-9515ed28a9f4,"['CSS', 'Machine Learning', 'Java', 'R', 'Python']"
35f6d815-d13c-4d53-b56d-8f43e97b1628,"['Machine Learning', 'C++']"
2cf69b08-200b-4ccb-b80b-569ee4eef6bf,"['HTML', 'Data Science']"
dbaa15c3-9ec6-41bc-9339-4169f57e5f5d,"['Python', 'CSS', 'SQL']"
8932f65a-4ca2-4e0a-8185-7969f30f5727,"['Machine Learning', 'HTML', 'Java', 'CSS', 'SQL']"
92a6cefe-448f-4b79-887a-18930088b573,"['Machine Learning', 'Data Science', 'HTML', 'CSS', 'SQL']"
d720c388-aa38-4048-b96b-55073ec1f7a7,"['C++', 'JavaScript', 'Data Science', 'Python', 'Machine Learning']"
fb2b9339-f43e-4110-8237-47288b593c39,"['Python', 'Data Science', 'Machine Learning', 'C++']"
5c8eb04c-bee6-425d-8829-14ba76d25a20,['SQL']
72cce5b4-63e3-4630-bd3c-8c7dc90e017d,"['CSS', 'HTML', 'JavaScript', 'R']"
566bf2a3-ec27-4351-98c1-5612f5a383c6,"['SQL', 'Python', 'Machine Learning', 'CSS']"
b566b6c6-ad46-42aa-a91e-e2e63298d6c3,"['JavaScript', 'C++']"
8d14e2e7-fab2-4910-a9ed-c947d870d442,"['HTML', 'R', 'Machine Learning']"
0f1c01af-f8c7-43b3-92d8-92d93e5b3978,"['HTML', 'JavaScript', 'Python', 'Machine Learning']"
aacba987-ec66-4b38-9ab7-ca494a7d133c,['C++']
fa134692-09e7-4531-8ee8-73a25d3dafdd,['JavaScript']
65852381-62ee-4930-9a29-62c8d3897562,"['R', 'Machine Learning', 'CSS', 'Python', 'Data Science']"
419d1f7b-cf5a-4873-8cc4-667c12eab665,"['Data Science', 'HTML', 'C++']"
b217ec4b-09f5-408c-b143-511c2d4cfd9d,"['Python', 'Data Science', 'C++']"
eaf4ae79-9c55-4413-a409-17b2a5fc1ab0,"['Data Science', 'Java', 'Machine Learning']"
93c14fd6-764f-4047-b853-1d8de218033a,"['R', 'SQL', 'Data Science', 'Machine Learning']"
21b8a4b1-8f70-4db8-a2eb-36d06dfdf17f,"['Machine Learning', 'Data Science']"
a02cb8f0-541c-41d7-8eb5-e5cbe6939882,"['R', 'Data Science']"
a143f394-b1eb-4540-bb7a-1dbda3d457e1,"['Data Science', 'Python', 'Java', 'SQL', 'C++']"
08022d96-e0b0-4346-a7ca-7aa13f4b944d,"['Java', 'CSS']"
01f8cdca-8f35-4e99-8fd4-a0e116173301,"['HTML', 'R', 'Data Science']"
5eeba607-6fae-4875-9e7a-b8ed06b31459,"['Python', 'R', 'JavaScript']"
571af964-c1a8-43d5-8119-2c2136bcdf4f,"['SQL', 'Python', 'CSS', 'HTML', 'C++']"
78201518-2625-4c10-9237-418cdc35b536,"['CSS', 'Java', 'Machine Learning']"
718402d0-5b8d-4255-8e4c-4c3662cfcf78,"['JavaScript', 'CSS', 'C++']"
c5aae6d3-06a2-40a4-8245-e13233b39f42,"['R', 'C++']"
33fbd85a-6bcc-43f4-9299-6fb1b5a4cec7,"['Python', 'R', 'JavaScript', 'Java']"
b294cb7a-edc3-453f-9609-82e4b1c0629d,"['R', 'HTML', 'Machine Learning', 'Python']"
1f4d303e-d749-4322-aec2-499bea6b2e01,"['HTML', 'SQL', 'C++', 'Data Science']"
e54b0c29-1d22-4997-b576-3cb622750d85,['Machine Learning']
f25d8ae2-2422-4aee-9f49-754c16bdb8c4,"['Data Science', 'SQL', 'HTML']"
7ad136b5-81ec-4843-ae68-7d7fe6e050f1,"['Python', 'Java']"
a9d7d9ee-5537-4eff-8ebc-db01e528b6db,"['SQL', 'R', 'Java', 'Data Science', 'Python']"
bcdc9a48-9ad9-4d0f-b733-adce6f205d81,"['Data Science', 'HTML', 'R']"
54c9bbd2-a65b-433d-85e0-7c84266ffd2e,['HTML']
1fe10c27-5062-4b94-9284-ac91c25ea2cd,"['C++', 'SQL', 'R', 'HTML', 'Data Science']"
b84ec9aa-3e52-4b7e-9d67-0d02ee31d4a5,"['HTML', 'CSS', 'Java']"
1f95251c-3a05-4698-9045-7d975ececf8c,"['Data Science', 'Machine Learning']"
bc226084-3d17-419d-b7cd-b7a4fa4ee3a8,['R']
7aaf60d5-bcc7-4079-bef5-3dd3095ddf82,"['Machine Learning', 'JavaScript', 'CSS']"
1d3361a6-89b8-488b-9a53-6c1374a1402f,"['JavaScript', 'HTML', 'Data Science', 'SQL', 'CSS']"
c3966ee0-b1d1-4e81-a76d-c36f2d9864cc,"['JavaScript', 'CSS']"
6a72de69-fc7d-45a1-a638-34c2f1e6c025,['C++']
3c415543-0150-4697-84cd-604c50a5072e,"['Data Science', 'C++', 'Java', 'Python', 'R']"
1fba82f7-b03b-4769-82b0-01629a79d71e,"['Python', 'SQL', 'Java', 'JavaScript']"
0071baa2-3ec0-436a-8ef5-f2fee1ccfcc8,"['Data Science', 'Python']"
63b9c04f-90e8-4d49-a89b-2007d043b0cb,"['Data Science', 'SQL', 'Python']"
e59a1752-c601-4115-8dd2-8abe767ccab7,['Data Science']
4e900e6f-77cd-4331-b319-a8f644b8d0bf,"['Java', 'SQL']"
d849d3c8-7e5a-47f0-b869-1a27a6eae6df,"['CSS', 'JavaScript', 'R']"
b4f5272c-0d64-4f19-a311-bb5070b42a6e,"['CSS', 'HTML', 'C++']"
ea548e88-d4f8-4c72-8531-5aa2980a7d0b,"['SQL', 'Data Science']"
b9db8a1b-9aa0-436e-bd67-f2803de205eb,['Python']
a321f7d9-ce55-4bbc-b5f4-8346a27c51fd,"['Machine Learning', 'Python']"
c4b4ca9b-b6c7-4c08-9ad3-ada42c65d748,"['Java', 'Data Science', 'SQL']"
85acde9e-d1ae-485a-87bb-67ecc9a446fd,"['R', 'SQL', 'Data Science']"
c05cfcc6-ae22-4409-8f04-273a091e188f,"['Python', 'Java', 'CSS']"
ee629146-e8d4-4a4c-a3ba-ab89541da30b,"['C++', 'CSS', 'HTML', 'Machine Learning']"
8e22426f-86d1-40bc-96cc-e9c9dd588782,"['Java', 'Machine Learning', 'C++', 'CSS', 'SQL']"
104c31a9-81e9-4fa1-95ca-344c5a73faf4,"['SQL', 'Python']"
20264565-cacc-4e40-ad90-6ecab3ef3c11,"['C++', 'HTML', 'Data Science', 'CSS', 'Java']"
f5aee366-3247-472e-9900-4f79501618d0,"['Python', 'Java', 'SQL', 'R']"
14aba054-1539-4898-993b-1b46d6f0df7b,"['SQL', 'JavaScript', 'Data Science']"
07522224-6228-4581-9819-d2d827b73322,"['HTML', 'C++', 'SQL', 'Machine Learning']"
de0615d0-2622-4562-a788-cfff7c2f4c21,"['JavaScript', 'SQL', 'R', 'HTML', 'Machine Learning']"
b69dfd96-0c5b-40dc-8e7d-eaff94a0f2e1,"['HTML', 'CSS']"
036cde08-f7d1-4444-8945-66f02b2f8235,"['Java', 'Data Science', 'JavaScript', 'Machine Learning']"
276506c8-6364-45c2-84c3-b10ab1afdc9f,['CSS']
9bda51f4-9206-483f-86a4-20fb9504ca18,['SQL']
d5073b37-4fff-48c9-86ad-8fa6bbdc1475,"['CSS', 'HTML', 'R', 'Machine Learning', 'C++']"
2670e7b4-80ab-4d90-b66b-bccf64db39ad,['Java']
b2deeb4c-fe2d-4060-ae4e-24902bbf1126,['Machine Learning']
7fdfa903-950f-4954-97bb-ccaaa4f28f7b,"['Python', 'Data Science']"
b1edfa94-de93-465a-96ba-6fcd148889c6,"['CSS', 'Java', 'Data Science']"
99a97bf6-71d1-4bcf-b39b-cac9edd9a3a7,"['Java', 'Data Science', 'C++', 'Python']"
1290b234-c713-4f0c-abae-a763db7e9a70,"['Machine Learning', 'Data Science', 'Java', 'HTML', 'JavaScript']"
e63084a2-be40-42a4-9435-3ed94d13fc70,['Python']
21c53ceb-cf50-471a-9dcc-552ba56073ac,"['Machine Learning', 'C++', 'Data Science', 'SQL']"
9e3d657d-806c-4bc8-ab30-fca07246129d,['Java']
28e3f517-73a9-4bc7-bc7d-3a463e2f5ce3,"['Machine Learning', 'Python', 'CSS']"
5add12de-be87-4974-b451-85a2ad0fd531,['Machine Learning']
51522055-6060-4080-b657-7c9add531a98,"['SQL', 'C++']"
f6b6c5fe-de79-4073-ad1b-d7f9e0bff40e,['JavaScript']
0caccabf-4fd5-42d3-8790-73649e9cb360,"['HTML', 'R', 'Data Science']"
50f81ea1-375c-447a-8f13-efcc001802f8,"['C++', 'Java', 'CSS', 'R', 'Python']"
e7b057ef-e481-478c-bef8-08f0d8df46ec,"['JavaScript', 'R', 'Machine Learning', 'CSS']"
1734e0c0-4f94-41ee-adfe-97f78787c514,['Python']
d01cf2a6-7c03-4e67-acc3-120fb4093ad4,"['C++', 'SQL', 'Data Science']"
1f7b3094-23ba-4155-9243-7f39af9ab1fb,"['Java', 'Python', 'Machine Learning']"
5098d0f4-a7f7-4f70-a1ca-07dc766612f9,"['Java', 'Data Science', 'HTML', 'CSS']"
20475cb4-1d0a-4ab7-94e8-9ee3a1d3b4f3,"['Python', 'Data Science', 'Java', 'R', 'JavaScript']"
2a3367fa-c2a0-43a9-96bc-c03a0745cb1a,"['Data Science', 'Machine Learning', 'HTML', 'R', 'Python']"
838c4031-a9e2-4b3f-b550-9d795a443e05,"['JavaScript', 'Java', 'CSS', 'HTML']"
151ed744-64a3-4bf6-bc2a-2c794e54f21e,"['Machine Learning', 'HTML', 'C++', 'R', 'JavaScript']"
d5009045-8699-40bb-9613-8a4e990a8436,"['Data Science', 'C++', 'CSS']"
6d1d5f49-ef3b-4755-b000-2aedf10220ce,"['SQL', 'HTML', 'Machine Learning', 'CSS', 'R']"
3b7a22b3-171a-4088-8f1c-c4b8a99b1130,"['Java', 'JavaScript', 'CSS', 'Python']"
6140a837-47d9-4b49-9ee9-7ae529d5f1ba,"['Java', 'Machine Learning', 'CSS']"
80c2ae2a-f3a3-4cb0-969a-03aec3cd56f3,"['CSS', 'Data Science', 'JavaScript', 'Machine Learning', 'SQL']"
4994b86a-3037-4475-9736-235861376002,"['C++', 'Machine Learning', 'CSS', 'SQL', 'R']"
f317ed66-5912-4e96-b016-fa33077ef608,"['Machine Learning', 'JavaScript']"
ab26cca3-ad0a-4344-8186-87ee03376cd7,"['C++', 'SQL', 'Data Science', 'HTML', 'Machine Learning']"
b37d3f01-a18e-469e-b96f-d70d2aafc40e,['HTML']
f33e967d-37b6-4787-a49e-454703673ebb,"['Python', 'JavaScript']"
98de5c56-610b-4996-be0e-db945676d6b9,"['SQL', 'C++']"
0f9b7b6c-4445-43ac-9137-aad77324cc09,"['JavaScript', 'C++', 'Data Science', 'Java']"
586e77d5-0f5c-4b7b-ae5f-8671538847f2,"['CSS', 'JavaScript', 'R', 'Machine Learning', 'Java']"
726402a0-db5c-4d03-b6f6-c865ec954cbc,"['CSS', 'JavaScript', 'Java', 'Machine Learning', 'R']"
b1ca8f90-8561-4139-8e9f-c6664921c332,"['Machine Learning', 'JavaScript', 'HTML', 'C++']"
fdcb89a4-1452-4e4a-b8de-dc616ee0b2b0,"['Python', 'CSS', 'Java', 'C++', 'SQL']"
75ea6969-7ead-45a4-804d-0fef7ad5ae33,"['C++', 'R', 'Python', 'Machine Learning', 'Java']"
644700cf-2963-409c-a1ce-4eb4edf4a635,['R']
43137767-f795-41f7-8f11-afc7e190cc58,"['R', 'C++']"
3b2c13b2-e0f8-4192-9919-34561d1510a7,"['C++', 'JavaScript']"
cd6e0888-5a26-4ccb-b2f8-baa9ff3a16a4,"['HTML', 'R', 'JavaScript', 'Java', 'C++']"
7a82b38a-8cb5-446a-bbab-5770e8ec2207,['Python']
9136875f-fe2a-43d7-9745-13a7619b319f,['Python']
cdd35637-dca9-4262-a4b5-5d18c3da25e5,"['Machine Learning', 'SQL', 'C++', 'Java']"
bfaa0b4b-d73d-4bae-a27e-ff28e4fab2f3,"['CSS', 'HTML', 'Machine Learning', 'SQL', 'Data Science']"
5afea2ba-c5d6-4c69-a44e-e04e9d7e94c8,"['JavaScript', 'R', 'Java', 'Python']"
78afd723-c8fb-4a6c-be34-2ba15e559083,['C++']
382f1d85-2b90-47bf-afcb-bba9438bc481,['C++']
d792d7f9-fb60-4c9a-b10a-7e2a21502423,"['Machine Learning', 'R', 'SQL']"
e1541371-4189-4f5c-bf16-5611e294eea7,"['Java', 'R', 'Python']"
6481fd15-abfb-45a8-8bc4-eebb88ff1fad,"['SQL', 'Machine Learning', 'Data Science']"
a4f7e31a-8cec-4b91-99ba-bb531bd0d5f3,"['Java', 'CSS', 'R']"
6f60088f-eaf4-43e8-b7ad-6be8a0a849e8,"['JavaScript', 'Machine Learning', 'Data Science', 'SQL']"
39ec596b-719c-43bc-8430-8b90fe41207d,"['CSS', 'Java', 'Python']"
b3217abb-2616-494f-91da-10b84e657a83,['C++']
f7fe636f-1a88-44a7-9b6c-1df792f1fb47,"['SQL', 'CSS']"
2fe42cc3-aa2c-4137-b43c-6107145a4f4b,"['R', 'C++', 'Python', 'HTML', 'CSS']"
bf035972-d01d-4ee1-ab38-fd9659f1c76e,"['Data Science', 'CSS', 'Machine Learning', 'R']"
60b19ba7-ec08-4d1e-974f-9e6aca0a8f37,"['R', 'Machine Learning', 'Data Science', 'C++', 'JavaScript']"
360e28a2-464d-4297-824e-0166df6f86d7,['JavaScript']
a6886220-6623-46bf-be9a-5a7220f4d531,"['R', 'SQL', 'Java', 'Python']"
67e36044-11df-4f0b-b3c4-f049427a310b,"['HTML', 'Machine Learning', 'Java', 'Data Science']"
7fe2ef13-7ce5-44ac-ad30-69138909f98a,"['JavaScript', 'HTML', 'CSS']"
6bec4479-89bd-478b-bc35-e24bfa192911,"['R', 'SQL', 'C++', 'Java', 'CSS']"
07c84b8a-dc02-4ee7-be1a-6f99ddf9a3e1,"['JavaScript', 'R', 'Machine Learning', 'Data Science', 'CSS']"
fc6d8af2-2668-485e-a6a9-c1f968c258f8,['Data Science']
d279fcd8-d041-4e9e-9283-9c7c614584fb,"['C++', 'SQL', 'Data Science']"
e53f68b4-252e-43a8-82ae-85faa1e60fc8,"['SQL', 'Java']"
46a048d8-f68d-4693-92e2-bca40af7ab26,['Machine Learning']
0d96f608-7814-4e6b-8ec5-027c5fed517f,['C++']
94eca1fd-1c26-4ab4-9a97-3cfc3b015ddb,"['Data Science', 'HTML', 'Java', 'Python']"
af151797-0b2a-4349-8751-98d83a35e2b0,"['Java', 'SQL', 'Data Science', 'R', 'CSS']"
c7d830f7-41ce-475a-8e22-5542ffdc99c1,"['SQL', 'HTML', 'Data Science']"
abac5a59-d5e3-451b-afcf-3238fcd70fd9,"['CSS', 'Data Science', 'Java', 'SQL']"
22d1f2f3-16e3-4de2-bb40-1695d78c37d0,"['R', 'HTML', 'Machine Learning', 'Python', 'SQL']"
5872cd22-5e91-45a5-9d70-4ae8dbdb5956,"['Data Science', 'HTML', 'JavaScript', 'SQL', 'C++']"
805433f7-c9f2-4114-9b8b-b499fb69f338,"['Data Science', 'Machine Learning', 'HTML', 'JavaScript']"
167892ab-13a8-4e72-8d1c-84eb91394e1d,"['CSS', 'R']"
d7f8dd23-e1c9-4b81-8e0d-23dfaa051429,['Machine Learning']
6625068e-3ab4-479a-828f-afc9f7b65bdc,"['Machine Learning', 'SQL', 'C++']"
1ee1ad4a-9f9a-4b1c-883b-daf73b0cb88f,"['Machine Learning', 'SQL', 'C++', 'Python']"
3dd88c98-50a6-45b8-9eb7-b4ad3dd518b0,"['Data Science', 'SQL', 'R', 'CSS']"
afe6d0ac-9620-4f6c-b931-02d01ba03c7b,"['R', 'Java', 'C++', 'SQL']"
88f8d893-8abf-482c-975d-49e63cbbd4bf,"['HTML', 'Python', 'Machine Learning']"
276b81b5-dbe2-4fe2-9ac2-ad79232465d4,"['R', 'C++']"
4b2d78b6-8754-4d35-b4c1-d1767dd0ac33,['HTML']
f47408ee-18ac-4493-ba4a-fed5bb6c57a2,"['CSS', 'Data Science', 'R']"
314388e2-1c47-42ac-b239-c83feea18267,"['SQL', 'Data Science']"
425af260-74ef-4dbe-ad30-d9cc3bb5092e,"['R', 'Machine Learning', 'Java', 'CSS', 'HTML']"
b441f87e-8733-4d1a-af1f-b0fcc803fe31,['Python']
73e0d0da-bde2-4875-b352-2c086ceb8c15,"['Python', 'Machine Learning', 'HTML', 'Java', 'JavaScript']"
5e28464b-5612-4abc-a6e2-4989a3470a62,"['Machine Learning', 'SQL', 'Data Science']"
4baeb7e4-e78a-43f6-8c8e-3690e821291b,['JavaScript']
d9db32d8-5312-45a7-9b85-b9a2df01aa9d,['Machine Learning']
e3778606-9f11-49dd-a56d-570d4ba507c8,"['JavaScript', 'HTML']"
51159ec9-2846-491c-94c4-2152db2b7d6f,['Java']
f6016434-8547-474a-b334-782b9e2ba6c2,"['Data Science', 'Machine Learning', 'SQL', 'Java']"
d428d836-ebd5-4d35-af19-c72713e2b22a,"['Data Science', 'Java', 'SQL', 'JavaScript', 'Machine Learning']"
bc3b9fe4-8486-4aed-9e26-b6fcd214e2aa,"['CSS', 'C++', 'Java', 'SQL']"
3e276010-996c-41f4-bbaf-3197cf6edf1e,"['JavaScript', 'Data Science', 'Java', 'Machine Learning']"
1d9004a6-5866-4af1-b492-7871e1d02530,"['Python', 'SQL']"
7753c148-045c-47fd-a388-deffd357ae0b,"['JavaScript', 'R', 'C++', 'SQL']"
27a15944-9392-4e72-94dc-b6c8cc16039b,"['R', 'Data Science', 'Python', 'Machine Learning']"
69424a0a-40c8-49ed-a976-f3099c68dd06,"['CSS', 'HTML', 'JavaScript', 'R']"
b1a1388b-9e68-4ac5-aa19-53c2aa1c152f,"['Machine Learning', 'HTML', 'SQL']"
95b49d03-7613-4b58-826e-34555d0e6aa2,"['SQL', 'Data Science', 'CSS']"
9e686f16-f52f-403e-8b8d-3f4f480b0544,"['JavaScript', 'Java', 'R', 'HTML', 'CSS']"
51dc0a6e-63c0-4b59-951b-fb96e9299358,"['HTML', 'Machine Learning', 'C++']"
a67b766a-eb8b-4397-a9de-92d72db1761a,"['Data Science', 'JavaScript']"
b60769a8-d07f-4167-b279-16653ac0da80,"['HTML', 'Python', 'JavaScript', 'C++', 'Data Science']"
d7c44f2e-2ef4-4b52-883c-12ac1c99846f,"['SQL', 'CSS', 'Python', 'C++']"
fadd4739-f458-4d18-9cc7-d01d37168477,"['R', 'JavaScript']"
7dbfc49f-5fe5-4f13-9ee7-a086a9ad8588,['C++']
64f41eee-3109-4a71-a5e4-5ad9adae9818,['C++']
5e056c19-a9ab-449c-9a48-652d2b25a846,"['HTML', 'JavaScript', 'CSS', 'Data Science']"
6b5a8989-0eaa-475e-937a-2b5e2e3648b5,"['C++', 'Java', 'Python', 'R', 'SQL']"
e1a06d80-27e7-46e1-978a-d373800ea741,"['Machine Learning', 'CSS', 'JavaScript']"
0f40bd91-8717-4a68-983e-3ab7cd69cbdf,"['HTML', 'Python']"
9916691b-fbcf-4d9a-8f06-ba48be3e8f93,"['Python', 'SQL', 'JavaScript', 'Machine Learning', 'HTML']"
d847f692-e404-44d6-b2c1-87696dee712e,"['CSS', 'R', 'Data Science', 'C++', 'Machine Learning']"
a74806e7-d55e-4d13-8c80-75a88b3bf22a,"['Java', 'Machine Learning', 'Data Science', 'SQL', 'Python']"
21d185ff-91d7-49fb-b3cb-22b1e5be148e,"['CSS', 'C++']"
dbe3f507-4b8b-49b7-8908-4afdb27b404e,"['JavaScript', 'Data Science', 'CSS']"
5ca25bb7-a131-4e48-b41b-96fb8ba5af26,"['Python', 'HTML', 'C++', 'CSS']"
3b6b9a4b-3204-4709-bac8-39c7a5261ef7,"['C++', 'R', 'HTML']"
aad9f4f2-ef51-4e04-9ee2-a2603ec14ad3,['C++']
6324f006-1960-40b0-95c2-896dee73967f,"['Data Science', 'Python', 'Java']"
e747d608-a014-4955-b38f-c6fa988d8c1b,"['Machine Learning', 'Python', 'R', 'C++']"
184d56f8-e344-45da-9487-e1923086107d,"['JavaScript', 'R']"
ba973ac1-c40d-4f51-b6c3-c7935a86b147,"['Machine Learning', 'R', 'CSS']"
17cdcc7b-0c19-48d8-8cd8-49fdb86ff9c8,"['C++', 'HTML']"
9a46b799-ffb9-43c4-a63d-44667261a383,"['Java', 'C++']"
07ee81dd-ae89-449d-9011-2025027a04a9,"['CSS', 'C++']"
082669d3-2d43-47fc-8bbd-2c2193784ad2,['Python']
5d614dc1-db24-4a8a-860e-9531c031250c,"['HTML', 'SQL', 'C++', 'Java', 'R']"
d33d5ddf-b74e-4ec6-a74e-b33dbb1e900f,"['Python', 'R', 'Data Science', 'CSS', 'JavaScript']"
a8645656-aa30-45d0-b3ec-7c19344833f0,"['HTML', 'C++', 'Java']"
a4e00399-82b7-4dac-a3cb-2650d9365d35,['SQL']
3987eef4-c5e0-40be-9c9a-547e0159bdeb,"['Machine Learning', 'C++', 'R', 'CSS', 'HTML']"
940293fb-a097-46d6-be5e-e90f188aef84,"['CSS', 'Java']"
8cafa002-2d18-48d8-9670-ead27d4d31df,['JavaScript']
2ad70907-8331-4efe-b958-3c61db750d42,"['Machine Learning', 'CSS', 'HTML']"
f75782cf-5e32-470e-aa7c-94c6f3f76ea5,"['HTML', 'JavaScript', 'Data Science']"
9482f84c-5b08-4d77-b658-ff3128c4aaaa,"['Python', 'HTML', 'R', 'Data Science', 'Machine Learning']"
45124f69-9cfb-4cb3-a38c-5e35ecb1f450,"['R', 'JavaScript', 'Python', 'SQL']"
40c43d15-6147-475f-a1a1-16a87ee6ff9f,"['C++', 'Machine Learning']"
89a38ee3-2649-4cdd-92e8-e69993692ce6,"['C++', 'SQL']"
6907c10d-0715-4cf6-901f-b26ff65eb9fb,['HTML']
4fe410d9-01c0-4a18-a44b-13bb0fef3c93,"['Machine Learning', 'SQL', 'C++']"
